SMILES,IC50
CC1CCC2(C(C1(C)CCC3=CC(=O)N(C3=O)C=C(CCC4(C(CCC5(C4CCC=C5C)C)C)C)CC(=O)O)CCC=C2C)C,16.39423855
CC(=O)OC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,16.39640944
C1CNC2CC3=CC=CC=C3C4=C2C1=CC5=C4OCO5,16.4
CC(C)C1(CCC2C(=C1)C(=O)CC3C2(CCCC3(C)C)C)O,16.42036125
CC(=CCC1C(=C)CCC2C1(CC(C(C2(C)C)O)OC(=O)C)C)C=C,16.45021645
CC1(C2CCC3=C(CCC4(C3(CCC4C5CC6CC5OC(=O)C6(C)O)C)C)C=C2C=CC(=O)O1)C,16.5
C=CCCCCCCCCCC=C1C(C(=C)OC1=O)O,16.52298851
CC(CC(C(C(C)(C)O)O)O)C1CCC2(C1(CCC3C2=CCC4C3(CCC(C4(C)C)O)C)C)C,16.57226767
CC12CC3CC3(C1CC4=C(C2)C(=O)C(=C(C4=O)OC)OC)C,16.66666667
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,16.7
C=C1CCC2C(C3C1CCC3=C)OC(=O)C2=C,16.7
CC(=CCC1=C(C=C2C(=C1)C3C(CO2)C4=C(O3)C5=C(C=C4)OC(C=C5)(C)C)O)C,16.7
CC(=O)OC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,16.75836108
CC(=CCC1=CC(=CC2=C1OC(C=C2)(C)C)C3CC(=O)C4=C(C=C(C(=C4O3)CC=C(C)C)O)O)C,16.8
CC1=C2C(C(C3(C(CC(C(C3C(C2(CC1OC(=O)C)C(C)(C)O)O)COC(=O)C)OC(=O)C)OC(=O)C)C)OC(=O)C)O,16.81083728
C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,16.85919451
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC=C5C4(C(CC(C5)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)O)C)C)CO,16.86039085
C#CCCCCCCCCCCCC(CC(CO)O)O,16.87763713
CC1CC2=CC(=C(C=C2C(C1C)C3=CC(=C(C=C3)O)OC)O)OC,16.9
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,16.9
COC1=C(C=CC2=C1C(=O)C3=CC=CC=C3C2=O)O,16.91315293
CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C,16.91365979
CC1CC2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)OC(=O)C,16.95
CC(=CCC1=C(C2=C(C(=C1OC)CC=C(C)C)OC3=C(C2=O)C=CC=C3O)O)C,16.98352345
C1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)O)O,17
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,17
C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,17
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC)OC,17
COC1=C(C=CC(=C1)C#CC=CCOC2=CC=C(C=C2)O)O,17
CC(CCC(=O)O)C1CC(=O)C2(C1(CC(=O)C3=C2C(CC4C3(CCC(=O)C4(C)C)C)O)C)C,17
CC(=CCC1C(=C)CCC2C1(CC(C(C2(C)C)O)OC(=O)C)C)C=C,17.02741703
COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O,17.03
CC12CCC(C(C1CCC(=C)C2CC=C3C(COC3=O)O)(C)CO)O,17.06621005
C1=CC(=C(C=C1C=CC(=O)O)O)O,17.1
COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)CC3=CC4=C(C=C3)OCO4,17.1
C1=CC=C(C=C1)CC(COC(=O)C(CC2=CC=CC=C2)NC(=O)C3=CC=CC=C3)NC(=O)C4=CC=CC=C4,17.1338334
COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)O)O)O,17.16
COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)CC3=CC4=C(C=C3)OCO4,17.2
CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC5(C4C6C(C5)OC(=O)C6=C)C)C)C)C,17.2
CC1=C(C2=C(C=C1)C(=O)C3=CC=CC=C3C2=O)O,17.2095366
CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,17.26320916
CC1CC2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)OC(=O)C,17.38
COC1=C(C(=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)OC)O,17.4
CC(=O)OC1CC(C23COC(C1(C2CC(C4(C3C(=O)C(C5(C46C(O6)CC5C7=COC=C7)C)OC(=O)C)C)O)C)O)O,17.40341107
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,17.41416133
CCCC=CCC=CCCCCCCCCCC1=C(C=CC(=C1)O)O,17.41654572
CC1=C(C(=C2C(=C1O)C3(C(=CC(=C(C3=O)C(=O)C)O)O2)C)C(=O)C)O,17.42666279
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)CO)O)O)O)C)C)C2C1)C)C(=O)O)C,17.4531351
CC1(C=CC(=O)C23C1C(C(C45C2CCC(C4)C(=C)C5O)(OC3)O)O)C,17.5
CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5(CC7C4(C2=O)O7)O)COC6=O)C,17.5
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC,17.53864447
COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,17.58953071
CCC12CC(=C3C4(C1N(CC4)CC=C2)C5=CC=CC=C5N3)C(=O)OC,17.6
C1CC(=O)NC1,17.62632197
COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,17.65
CC1(C=CC2=C(C(=C(C=C2O1)OC)C(=O)C=C(C3=CC=CC=C3)O)OC)C,17.74017467
CC(=O)OC1CC(C2(C3C(CC4CC3(CC(C2C1(C)C)OC(=O)C)C(=O)C4=C)O)C)O,17.74453395
COC1=CC=CC=C1C=CCC2(CCC(=O)C=C2)O,17.8
COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(=O)C4=CC5=C(C=C24)OCO5,17.8
CC1(C=CC(=O)C23C1C(C(C45C2CCC(C4)C(=C)C5O)(OC3)O)O)C,17.8
CC12CCCC(=C)C1CC(CC2)C(C)(C)O,17.82
CC1C2CC(=O)OC3C24COC(C1O)(C4C(C3)(C)C5C(=CC(=O)O5)C)O,17.83754116
CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)C)O)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC1(CCC(C)CO)O,17.88
C1C=CC(=O)OC1C(C(C2=CC=CC=C2)Cl)O,17.92710436
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,18
CC1C2C(CC3(C2(C(CC45C3=CCC6C4(C5)CCC(C6(C)C)OC7C(C(C(CO7)O)O)O)OC(=O)C)C)C)OC8(C1OC(C8O)(C)C)O,18
CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=C(C=C3)O)OC)O)C,18
COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,18
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)OC)OC)OC,18
CC1=CC(C(C(C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C=C(C=C3)O)O)C4=C(C=C5C(=C4O)C(=O)C6(C(O5)(C7=C(O6)C=C(C=C7)O)CC=C(C)C)O)O,18
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,18
C1=CC(=CC=C1C#CC=CCOC2=CC=C(C=C2)O)O,18
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,18
C1=CC(=CC=C1CCC(CC(CCC2=CC(=C(C=C2)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)O,18
CC1=CC(=C(C(=C1)O)CC=C(C)CCC=C(C)CCC=C(C)C)O,18
CC1CC2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)OC(=O)C,18.05
CC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C(=C(C(=C3)O)O)CCC(C)(C)O)O)C,18.05019305
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC,18.07129949
CC(=CC(=O)OC=CC1C(C(=O)C(=CCC1(C)CCC(C(C)(C)O)O)CO)CC(=O)C)C,18.08699512
CC1CC2(C(C2(C)C)C3C1(C4C=C(C(=O)C4(CC(=C3)CO)O)C)O)OC(=O)C,18.09
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)OC,18.1
CC1(CCC(C23C1C(C(C45C2CCC(C4O)C(=C)C5=O)(OC3OC)O)O)O)C,18.1
CC1=C2C(=C3C(=C1)C4=CC=CC=C4N3)C=CC(O2)(C)CCC=C(C)C,18.10500905
CCOC(=O)C=CC1=CC(=C(C=C1)O)O,18.12
CC(=C)C(CCC1C2C(CC3(C2(CCC4C3=CCC5C4(CCC(=O)C5(C)C)C)C)C)OC1=O)OO,18.15556014
CC(=O)OC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,18.16997249
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)C=CC6=CC(=C(C=C6)O)O)C(=O)O)C,18.2
COC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,18.24626415
CC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C=C(C(=C3C=CC(C)(C)O)OC)O)OC)C,18.25198638
COC1=CC=CC(=C1OC)C=CC2=CC(=CC(=C2)OC)O,18.3
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C(=C3C2=O)C4=C5C(=C(C=C4O)O)C(=O)C6=C(C5=O)C=C(C=C6O)C)O)O,18.3
COC1=CC(=CC(=C1)O)C=CC2=C(C(=CC=C2)O)OC,18.3
C1=CC(=CC(=C1)O)C=CC2=CC(=CC(=C2)O)O,18.3
COC1=CC(=CC(=C1)O)C=CC2=C(C(=C(C=C2)O)OC)OC,18.3
CC1=C(C(=O)OC(C1)C(C)C2CCC3C2(CCC4C3CC5C6(C4(C(=O)CCC6O)C)O5)C)CO,18.30300466
CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC4C5(CCC(=O)O5)C)C)C)C,18.33092137
CC1=C2C(C(C3(C(CC4C(C3C(C(C2(C)C)(CC1=O)O)OC(=O)C5=CC=CC=C5)(CO4)OC(=O)C)O)C)O)O,18.36210062
CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)N)O,18.39926403
C1=CC(=C(C=C1O)O)C=CC2=CC(=CC(=C2)O)O,18.42450049
CCCCCCC=CCCCCCCCCCC1=C(C=CC(=C1)O)O,18.47041847
CC(=CCC(CC1=C(C=C(C2=C1OC(CC2=O)C3=C(C=C(C=C3)O)O)OC)O)C(=C)C)C,18.5
COC1=CC(=CC(=C1OC)OC)C=C2C(COC2=O)CC3=CC4=C(C=C3)OCO4,18.5
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,18.5
C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,18.50207223
C=CCCCCCCCCCCCC(CC(CO)O)O,18.50558659
COC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC(=C(C=C3)O)O)O,18.56067792
COC1=C(C=CC(=C1)CCC(CC(CCC2=CC(=C(C=C2)O)OC)OC3C(C(C(C(O3)CO)O)O)O)O)O,18.56665429
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)CC(=O)C=CC6=CC=C(C=C6)O)C(=O)O)C,18.6
COC(C1=CC=CC=C1)C(C2CC=CC(=O)O2)O,18.64905144
C1=CC(=CC=C1C=CC2=C3C(C(OC3=CC4=C2C(C(O4)C5=CC=C(C=C5)O)C6=CC(=CC(=C6)O)O)C7=CC=C(C=C7)O)C8=CC(=CC(=C8)O)O)O,18.65726458
CC1=C2C(C(C3(CCC(C(=C)C3C(C(C2(C)C)CC1=O)OC(=O)C)O)C)OC(=O)C)OC(=O)C,18.67394041
CCC12CC(=C3C4(C1N(CC4)CC=C2)C5=CC=CC=C5N3)C(=O)OC,18.7
CC(=O)OC1CCC2(C3C(CC4CC3(CC(C2C1(C)C)OC(=O)C)C(=O)C4=C)O)C,18.70967742
CC(=CCC1=C2C(=CC(=C1O)O)C(=O)C3=C(C4=C(C=C3O2)OC(C=C4)(C)C)O)C,18.76267748
C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,18.77581675
CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C6C4OCC6(C=CC5=O)C)C)CC(=O)OC)C,18.78453039
CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,18.79
CC1=CC2=C(C(=C1)O)C(=O)C(=CC2=O)OC,18.79010082
C=C1CCC2C(C3C1CCC3=C)OC(=O)C2=C,18.8
CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6=CC(=O)CCC56C)C)C)OC1,18.85
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,18.87211368
CC1(C=CC(=O)C23C1C(C(C45C2CCC(C4)C(=C)C5O)(OC3)O)O)C,18.9
C1=CC(=CC=C1C=CC2=C3C(C(OC3=CC4=C2C(C(O4)C5=CC=C(C=C5)O)C6=CC(=CC(=C6)O)O)C7=CC=C(C=C7)O)C8=CC(=CC(=C8)O)O)O,18.95107977
CC(CC=CC(C)(C)OC)C1CCC2(C1(CCC3(C2C(C=C4C3CCC(C4(C)C)O)OC5C(C(C(C(O5)CO)O)O)O)C)C)C,19
COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(=O)C4=CC5=C(C=C24)OCO5,19
COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)OC)OC)OC,19
CC(=CCCC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C=CC=C3O)O)C)C,19
COC1=C(C2=CN3CCC4=CC5=C(C=C4[C]3C=C2C=C1)OCO5)OC,19.02497027
CC(=CCCC(=CCC1=C(C=C2C(=C1O)C(=O)C3=C(O2)C(=CC=C3)O)O)C)C,19.0851735
CC(=CCCC(=CCC1=C(C2=C(C=C1O)OC3=C(C2=O)C=CC=C3O)O)C)C,19.0851735
CC1=C(C=C(C=C1)C(C)CCC=C(C)C)O,19.09952824
CC1(CCCC2(C1C(CC3C2CC4C3OCC=C4CO)O)C)C,19.1
COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)O)OC,19.12
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,19.2
CCCCCCCC=CC(C#CC#CC(C=C)O)O,19.2
CCCCCCCC=CCC#CC#CC(C=C)O,19.2
CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C(=O)O)C)C,19.26866652
CC1C(C(OC1C2=CC(=C(C=C2)OC)OC)C3=CC(=C(C=C3)OC)OC)C,19.27
CCOC(=O)C=CC1=CC=C(C=C1)O,19.27
C1C=CC(=O)OC1C(C(C2=CC=CC=C2)Cl)O,19.27262654
CC1C2C(CC3C2(CCC4C3CCC5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)OC8C(C(C(CO8)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)C)C)OC11C(CC(CN1)COC1C(C(C(C(O1)CO)O)O)O)OC(=O)C,19.28526448
CC(C)C1=C(C(=C2C(=C1)CCC3C2(CCCC3(C)C)C(=O)O)O)OC,19.33621934
C1=CC(=C(C=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=CC4=[O+]C(=C(C=C4C(=C3)O)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)OC(=O)C=CC7=CC(=C(C=C7)O)O)C8=CC(=C(C(=C8)OC9C(C(C(C(O9)C(=O)O)O)O)O)O)O)O)O)O)O)O,19.37834276
CC(=CCC1=C(C=CC2=C1OC3C2(COC4=C3C=CC(=C4)O)OC)OC)C,19.4
CN1CCCC1C2=C(C=CC3=C2NC4=C3CCN5C4CC(C(C5)C=C)CC6C7=C(CCN6C)C8=CC=CC=C8N7)O,19.4
CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)O)C,19.52540271
CC(C)C1=C(C=C2C(=C1)C(C(C3C2(CCCC3(C)C)C)O)OC)O,19.54887218
COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,19.6
C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,19.6
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C6=COC(=O)C=C6)C)OC=O,19.63636364
CC1C(C(C1C2=CC(=C(C=C2OC)OC)OC)C3=CC(=C(C=C3OC)OC)OC)C,19.64
COC1=C(C=CC(=C1)CCC(CC(CCC2=CC=C(C=C2)O)O)OC3C(C(C(C(O3)CO)O)O)O)O,19.66181675
CC1=CC2=C(C(=O)C=CC2=O)C(=C1)O,19.66202572
CC(=CCC1=C2C(=CC(=C1OC)O)OC3=CC4=C(C=CC(O4)(C)C)C(=C3C2=O)O)C,19.68658178
C1CC(C=CC1=O)(CC=CC2=CC=CC=C2)O,19.7
C1=CC(=CC=C1C=CC(=O)NCC(C(CN)O)O)O,19.7
CC1CC2C(OC3(C1C4(CCC5=C(C4(C3O)C)CCC6C(C7CCC6(C5)O7)(C)C)C)O2)C(C)(C)O,19.7
CC1(CCC(C23C1C(C(C45C2CCC(C4O)C(=C)C5=O)(OC3OC)O)O)O)C,19.7
CC1=C(C(=C2C(=C1O)C3(C(=CC(=C(C3=O)C(=O)C)O)O2)C)C(=O)C)O,19.75021783
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,19.87
CC1=C2C(CC1C3=COC=C3)OC4C2(C(C5(C6C4OCC6(C=CC5=O)C)C)CC(=O)OC)C,19.88950276
COC1=C(C=C2CC3C4=C(CCN3)C(=C5C(=C4C2=C1)OCO5)OC)O,19.9
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,19.9
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C(=O)O,19.99197915
CC1=C(C=C2C(=C1)C(=O)C=C3C2(CCC(C3(C)C)O)C)O,20
CC(=CCCC(=CCCC(C)(C=C)C1=CC(=C(C=C1)O)O)C)C,20
CC(=CCC1=C(C(=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)C=CC(C)(C)O)OC)C,20
CC1=C(C=C2CCC(OC2=C1C)(C)CCC=C(C)CCC=C(C)CCC=C(C)C)O,20
C=CCSSSCC=C,20
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC4=CC=CC=C43,20
CCCCCCCC(=O)N1CCCC1C2=CN=CC=C2,20
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,20
CC1=CC2=C(C=C1O)C3(CCC(C(C3=CC2=O)(C)C)O)C,20
CC1(C2CCC3(C(C2(CCC1=O)C)CCC4C3(CCC5(C4C6C(C5)OC(=O)C6=C)C)C)C)C,20
CC(CC=CC(C)(C)OO)C1C(CC2(C1(CCC3C2=CCC4C3(CCC(C4(C)C)O)C)C)C)O,20.01263956
CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,20.1
CC1CC2C(OC3(C1C4(CCC5=C(C4(C3O)C)CCC6C(C7CCC6(C5)O7)(C)C)C)O2)C(C)(C)O,20.13
COC1=CC=C(C=C1)C2C(C(=O)C3=C(C=C(C=C3O2)O)O)C4C(OC5=CC(=CC(=C5C4=O)O)O)C6=CC=C(C=C6)O,20.14375562
CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C,20.15467542
CC12CCC(CC1CCC3C2CCC4(C35C(O5)CC4C67C=CC(=O)OC6O7)C)O,20.19975031
CCCC(C(CCCCCCCCC(C1CCC(O1)CCCCCCCCCCC(CC2=CC(OC2=O)C)O)O)O)O,20.28815547
COC1=C(C=CC(=C1)C=CCO)O,20.35
C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,20.37521815
COC1=C(C(=C(C=C1)C2CC3=C(C(=C(C=C3)O)OC)OC2)OC)O,20.40325008
C[N+]1(CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)O)OC)C,20.44392523
CC1COC2=C1C(=O)C(C3=C2C=CC4=C(C=CC=C43)C)(CC(=O)C)O,20.48156956
CC(=CCC1C(=C)CCC2C1(CC(C(C2(C)C)O)OC(=O)C)C)C=C,20.49062049
C=CCC1=CC(=C(C=C1)O)C2=CC(=C(C=C2)O)CC=C,20.57829516
CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C7(CCC(C(C7CCC6(C5(CC4O)C)C)(C)C)OC8C(C(C(C(O8)C(=O)O)O)O)O)C)(C)C)O)O)O)O)OC9C(C(C(CO9)O)O)O,20.6
C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,20.60568217
C1=CC(=C(C=C1C=CC(=O)O)O)O,20.7
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)C=O,20.74337482
C1CNC2CC3=CC=CC=C3C4=C2C1=CC5=C4OCO5,20.8
CC(=CCC1=CC(=CC(=C1O)CC=C(C)C)C2CC(=O)C3=C(C=C(C(=C3O2)CC=C(C)C)O)O)C,20.8
CC(CCC(C(=C)C)O)C1C(CC2(C1(CCC3C2=CCC4C3(CCC(=O)C4(C)C)C)C)C)O,20.80140136
COC1=C(C=C2C(=C1)C=CC(=O)O2)O,20.81490347
CC12CC(=O)C3CC1(OC(C3COC(=O)C4=CC=CC=C4)O2)O,20.84
C1=CC(=CC=C1CCC(CC(CCC2=CC=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O)O)O,20.89864159
COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,20.90301003
CCCCCCCCCC(C1CCC(O1)C2CCC(O2)CCCCCCCCCCC(CC3=CC(OC3=O)C)O)O,20.91898428
C1C=CC(=O)OC1C2C(O2)C3=CC=CC=C3,20.94991444
CCCCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,21
CC1=CC(=C2C3=C4C5=C(C(=CC(=C5C2=O)O)O)C6=C7C4=C8C(=C13)C(=CC(=C8C(=O)C7=C(C=C6O)O)O)C)O,21
CC1=CC2=C(C(=C1O)OC)C(=O)C3=C(C2=O)C=C(C=C3O)O,21
COC1=CC(=C2C(=C1)OC(C(C2=O)O)C3=CC=C(C=C3)O)O,21
CC1=C(C=C2C(=C1)C=CC3C2(CCC(C3(C)C)O)C)O,21.1
C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O,21.1
COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(=O)C4=CC5=C(C=C24)OCO5,21.1
CC1=CC2=C(C=C1O)C3(CCC(C(C3C=C2)(C)C)O)C,21.1
CC1=C2C(=C3C(=C1)C4=CC=CC=C4N3)C=CC(O2)(C)CCC=C(C)C,21.15268558
CC(CC(C(C(C)(C)O)O)O)C1CCC2(C1(CCC3C2=CCC4C3(CCC(C4(C)C)O)C)C)C,21.18732956
CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)O)OC,21.19270577
CC(C)C(=C)C(CC(C)C1C(CC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C)O)O,21.21853184
CC1(C2CC(=O)C3(C(C24COC(=O)CC4O1)CCC5(C36C(O6)C(=O)OC5C7=COC=C7)C)C)C,21.25398512
CC1=CC2=C(C(=C1)O)C(=O)C3=C(C=C(C(=C3C2=O)C4=C5C(=C(C=C4O)O)C(=O)C6=C(C5=O)C=C(C=C6O)C)O)O,21.3
CC1=CCC(OC1=O)C(C)C2CCC3(C2(CCC45C3CCC(C4(C5)CCC(=O)O)C(=C)C)C)C,21.33560913
CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,21.34880666
COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O,21.38525375
CC(=CCC1=CC(=CC2=C1C3COC4=C(C3O2)C=CC(=C4CC=C(C)C)O)O)C,21.4
CCCCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,21.4
CN1CCC2=CC3=C(C4=C2C1CC5=CC6=C(C=C54)OCO6)OCO3,21.4
CC12CCC(=O)CC1CCC3C2CCC4(C35C(O5)CC4C67C=CC(=O)OC6O7)C,21.43036386
COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC,21.5
CC1=C(C=C2C(=C)C(CC(C2=C1)C(C)C)O)O,21.52203857
CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)O)C)C)C)O)O)O)O)O,21.6
C1=CC(=C(C=C1C(=O)O)O)O,21.6
CN1CCC2=CC3=C(C4=C2C1CC5=CC6=C(C=C54)OCO6)OCO3,21.6
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,21.66014533
CC1=C2C(=C3C(=CC=C(C3=O)OC)C2=O)NC=C1,21.7
CC1=C2C(=NC=C1)C3=C(C2=O)C=CC(=C3O)OC,21.7
CC1=CC2=C(C(=O)C=CC2=O)C(=C1)O,21.78765012
CC1=C(C=C2C(=C1)C(=O)C=C3C2(CCC(C3(C)C)O)C)O,21.8
